document,paragraph_number,text,label
ME-17-10-51523-521,107,"בע""פ 9702/16 אבו אלוליאיה נ' מדינת ישראל (13.9.17), נדחה, ברוב דעות, ערעורו של נאשם אשר הורשע בעבירה של נשיאת והובלת נשק וכן נשיאה והובלת תחמושת. הנאשם הבחין באדם זורק תיק בצד הדרך, כאשר חזר וניגש לתיק הבחין כי בתוכו תת מקלע מאולתר, שתי מחסניות ריקות וקופסה של 50 כדורי 9 מ""מ. הנאשם נטל עמו את התיק והחביא אותו אצלו במשך חצי שנה. הנאשם כבן 37, נשוי ואב לשלושה ילדים, מפרנס יחיד ומנהל אורח חיים נורמטיבי. בעברו הרחוק שתי הרשעות קודמות. בית המשפט המחוזי קבע מתחם עונש בין 14 ל- 36 חודשי מאסר בפועל. בבית המשפט העליון, כאמור נחלק הדעות. כב' השופטת ע' ברון בדעת מיעוט סברה כי מתחם העונש ההולם צריך להיות בין 10 ל- 30 חודשי מאסר בפועל וכי עונשו של הנאשם צריך לעמוד על 12 חודשי מאסר בפועל. כב' השופט ד' מינץ וכב' השופטת (כתוארה אז) א' חיות חלקו על דעתה וקבעו כי גם אם היה ניתן להעמיד את מתחם העונש ההולם על 10-30 חודשים, אין מקום להתערב בעונש אשר הוטל על הנאשם. הנאשם נידון ל- 18 חודשי מאסר.",1
ME-17-10-51523-521,118,"בע""פ 135/17 ‏מדינת ישראל נ' בסל (8.3.17), התקבל ערעור המדינה על קולת העונש שהוטל על נאשם אשר הורשע בעבירה של החזקה ונשיאת נשק. הנאשם נשא תת מקלע מאולתר ומחסנית, החביא אותו בביתו ובהמשך מסר אותו לאחר. הנאשם צעיר, בעל עבר פלילי זניח. בית המשפט העליון העמיד את עונשו של הנאשם על 18 חודשי מאסר בפועל (חלף 12 חודשי מאסר בפועל). ",1
ME-15-09-40313-52,31,"בע""פ 8133/15 יונס נ' מדינת ישראל (5.4.17), נדחה ערעורו של נאשם אשר הורשע בהחזקה ונשיאת נשק, הפרעה לשוטר ונהיגה ללא רישיון. הנאשם החזיק ברכבו שני תתי-מקלע מאולתרים, קופסה המכילה תחמושת ושלוש מחסניות. כמו כן לאחר שסרב לעצור את רכבו, התפתח מרדף משטרתי בסופו הוא נתפס. בית המשפט המחוזי קבע כי מתחם הענישה בין 12 ל-36 חודשי מאסר בפועל. בית המשפט העליון קבע כי העונש נוטה לקולא. הנאשם נידון ל- 14 חודשי מאסר בפועל. ",1
ME-15-09-40313-52,38,"בת""פ (מח' מרכז-לוד) 49160-11-15 מדינת ישראל נ' נאסר (10.4.16), הורשע נאשם בעבירות של החזקת נשק, נשיאת נשק ונהיגה בפסילה. הנאשם הוביל ברכבו אקדח טעון בכדורים מתחת למושב הנהג ברכבו. הנאשם צעיר, כבן 27, נשוי ובעל נסיבות אישיות וכלכליות. נקבע מתחם שנע בין 18 ל- 40 חודשי מאסר בפועל. הנאשם נדון ל- 30 חודשי מאסר בפועל (וכן הופעל מאסר על תנאי, סה""כ 36 חודשים).",1
ME-15-09-40313-52,39,"בת""פ (מח' חי') 3772-01-16 מדינת ישראל נ' מחאמיד (14.11.16), הורשע הנאשם בכך שהחזיק יחד עם אחר בצוותא חדא, רובה מסוג MP5, תת מקלע מאולתר וכן מחסנית וכדורים, בלא רשות על פי דין להחזקתם. בנוסף, נשא הנאשם את תת המקלע יחד עם המחסנית והכדורים למקום מסוים ושם ירה באמצעות תת המקלע המאולתר כ-20 כדורים. הנאשם, בן 34 נשוי ואב לשני ילדים, בעל תואר ראשון בהנדסה ואלקטרוניקה, נעדר עבר פלילי. נידון ל- 18 חודשי מאסר בפועל.",1
ME-15-09-40313-52,40,"ת""פ (מח' ת""א) 6904-12-14‏ מדינת ישראל נ' כבהא (30.4.15), הורשע נאשם בעבירות של נשיאה והובלת נשק והחזקת סם לשימוש עצמי. הנאשם נשא והוביל רובה מאולתר, מדגם ""קרל גוסטב"" יחד עם מחסנית וכדורים כשהוא עטוף בבגדים. הנאשם צעיר בגיר, הביע חרטה וטען כי המעשה היה על רקע הגנה עצמית. נידון ל- 18 חודשי מאסר בפועל. ",1
ME-15-09-40313-52,41,"בת""פ (מח' מרכז-לוד) 69158-11-16 מדינת ישראל נ' גבארה (12.6.17), הורשע נאשם בעבירות של נשיאת נשק ותחמושת וכן ירי באזור מגורים. הנאשם טמן באדמה, תיק בד ובו נשק תת-מקלע מסוג ""קרלו"" יחד עם מחסנית ותחמושת מסוג 9 מ""מ, בהמשך הכניסו לרכבו והגיע לאירוע משפחתי במהלכו הוציא את הנשק והתחמושת מהרכב, וירה צרור כדורים למעלה. הנאשם צעיר, נעדר עבר פלילי, נשוי ואב לשני פעוטות. נידון ל- 17 חודשי מאסר בפועל.",1
ME-15-09-40313-52,42,"24.	הערך המוגן הנפגע כתוצאה מביצוע העבירה של נשיאת נשק שלא כדין הוא שלום הציבור ובטחונו. ""עבירות בנשק לסוגיהן מגלמות בתוכן סיכון ממשי לשלום הציבור ולביטחונו, שכן לא ניתן לדעת להיכן יתגלגלו כלי הנשק המוחזקים שלא כדין, ואיזה שימוש יעשה בהם בעתיד"" (ע""פ 7502/12 ‏כוויס נ' מדינת ישראל (25.6.2013)). בתי המשפט עמדו לא אחת על חומרתן הרבה של עבירות הנשק למיניהן, על פוטנציאל הסיכון הרב הטמון בנשיאת נשק ללא היתר ועל התוצאות הקשות והרות-הגורל שעלולות להיגרם מביצוע עבירות אלה, שהן, לדאבון הלב, עבירות נפוצות.",0
ME-15-09-40313-52,43,"בת""פ (מחוזי באר שבע) 4338-04-13  מדינת ישראל נ' אביעוז ( 11.12.16) הושת על נאשם שהורשע, לאחר שמיעת ראיות, בעבירה של תגרה ובעבירות שעניינן נשיאת והובלת נשק - עונש של 14 חודשי מאסר בפועל, בצירוף ענישה נלווית. במקרה הנ""ל דובר בנאשם שנשא במכנסיו מאחור אקדח מסוג ברטה, טעון במחסנית מלאה בכדורים ודרוך בכדור בבית הבליעה, ובכיס מכנסיו של אותו נאשם נמצאה מחסנית נוספת, מלאה בכדורים.",1
ME-15-09-40313-52,44,"בת""פ (מחוזי חיפה) 31862-05-13  מ""י נ' מוחמד מחאמיד (1.10.13) הוטל על נאשם צעיר, בן פחות מ-21, עונש של 21 חודשי מאסר בפועל בגין עבירה של נשיאת נשק שלא כדין (אקדח) לצד עבירה של הפרעה לשוטר בשעת מילוי תפקידו כדין.   ",1
ME-15-09-40313-52,45,"בת""פ (מחוזי חיפה) 58812-10-17 מ""י נ' חטיב (29/4/18) (להלן: עניין חטיב) הושת על נאשם שהורשע, מכוח הודאתו, בעבירה דומה שעניינה נשיאת אקדח טעון בכדורים, לצד עבירות שעניינן החזקת סם מסוכן מסוג חשיש לצריכה עצמית, עונש של 15 חודשי מאסר לצד ענישה נלווית, וזאת על אף היותו בחור צעיר שמעולם לא ריצה קודם לכן עונש של מאסר מאחורי סורג ובריח. ערעור שהוגש לבית המשפט העליון על חומרת העונש נדחה, כפי שיובהר בסעיף 26 להלן. ",1
ME-15-09-40313-52,46,"28. 	לאחר ששקלתי את הערך החברתי שנפגע כתוצאה מביצוע העבירה, את נסיבות ביצוע העבירה ואת מדיניות הענישה הנהוגה וכן בחנתי את פסיקתו של כל אחד מהצדדים, הגעתי לכלל מסקנה כי מתחם העונש ההולם בתיק זה, נע בין עונש של 12 חודשי מאסר בפועל לבין עונש של 36 חודשי מאסר בפועל. כאן אציין כי בית המשפט העליון ציין אך לאחרונה בעניין חטיב הנ""ל, כי יש מקום להשית ענישה של ממש על מי שהורשע בביצוע עבירה של נשיאת  נשק, אף אם עברו נקי (ראו: ע""פ 4215/18 חטיב נ' מדינת ישראל (8/7/2018), במסגרתו נדחה הערעור על גזר הדין). ",0
ME-15-09-40313-52,47,"30.	תסקיר שרות המבחן מהווה המלצה בלבד בפני בית המשפט הגוזר דינו של נאשם, כפי שעולה מהדברים הבאים שנאמרו ברע""פ 5023/18 בדיר נ' מדינת ישראל (28.6.2018): "" יש אמנם לייחס חשיבות רבה לתסקיר שירות המבחן, אשר מספק תמונה עשירה ומקצועית ביחס להיבטים שעליהם הוא מופקד. ואולם, אין לראות בהמלצתו של שירות המבחן הכרעה שיפוטית. הכרעה זו מסורה אך ורק בידיו של בית המשפט, אשר בסמכותו לשקול את מכלול השיקולים הרלוונטיים באשר לעונש שיש להטיל על נאשם"". במקרה שבפנינו שקלול מכלול השיקולים הרלוונטיים הוביל אותי, כאמור, לידי המסקנה שאין מקום לאמץ את המלצת שרות המבחן ולהימנע מהטלת עונש של מאסר בפועל על הנאשם במסגרת מתחם העונש ההולם שקבעתי לעיל. ",0
ME-18-02-630-602,82,"בעבירות מעין אלו התפתחה מדיניות ענישה מחמירה ובייחוד אמורים הדברים במחוז המרכז בו הוכרה תופעה זו כ""מכת אזור"", לעניין זה אפנה לסקירת נתונים בעניין אשר הובאה בגזר דינו של בית המשפט המחוזי מרכז בת""פ 49160-11-15.",0
ME-18-02-630-602,90,"בית המשפט העליון התייחס לחומרת העבירה בע""פ 3300/06 סולטאן אבו סנינה נ' מדינת ישראל: ""אין חולק כי הענישה בעבירות אלה צריכה לבטא את הסיכון הפוטנציאלי הטמון בכך שנשק מוחזק שלא כדין""  וכן בע""פ 1323/13 חסן נ' מדינת ישראל :"" נוכח היקפן המתרחב של עבירות המבוצעות בנשק בכלל וסחר בנשק בפרט, וזמינותו המדאיגה של נשק בלתי חוקי במחוזותינו, התעורר הצורך להחמיר בעונשי המאסר המוטלים בעבירות אלה. אין לדעת מה יעלה בגורלם של כלי נשק אלה, ולאילו תוצאות הרסניות יובילו – בסכסוך ברחוב, בקטטה בין ניצים ואף בתוך המשפחה פנימה. הסכנה הנשקפת לציבור כתוצאה מעבירות אלה, לצד הממדים שאליהם הגיעו, מחייבים לתת ביטוי הולם וכבד משקל להגנה על הערך החברתי שנפגע כתוצאה מפעילות עבריינית זאת, הגנה על שלום הציבור מפני פגיעות בגוף או בנפש, ולהחמיר את עונשי המאסר המוטלים בגין פעילות עבריינית זאת, בהדרגה"".",0
ME-18-02-630-602,92,"ברע""פ 2718/05 אבו דאחל נ' מדינת ישראל נקבע כי :""הסכנה הטמונה בעבירה החמורה של החזקת נשק מצדיקה הטלת עונשי מאסר לריצוי בפועל גם על מי שזו עבירתו הראשונה. בבוא בית המשפט לשקול את הענישה בעבירות מסוג זה, עליו לתת משקל נכבד יותר לאינטרס הציבורי ולצורך להרתיע עבריינים בכוח מלבצע עבירות דומות"".",0
